Chn,Identifier,DLC,D0,D1,D2,D3,D4,D5,D6,D7,Time,Dir
0,334,8,35,DA,F4,1,0,0,0,0,1.71076,R
0,382,8,2,0,0,0,1,0,0,0,1.71101,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.71127,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.71153,R
0,587,8,1,0,0,0,2,0,0,0,1.71178,R
0,370,8,2,0,0,0,1,0,0,0,1.71195,R
0,0000043F,8,2,0,0,0,1,0,0,0,1.71221,R
0,000004F1,8,2,0,0,0,1,0,0,0,1.71246,R
0,316,8,2,0,0,0,1,0,0,0,1.72049,R
0,329,8,2,0,0,0,1,0,0,0,1.72074,R
0,382,8,2,0,0,0,1,0,0,0,1.721,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.72125,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.72151,R
0,587,8,1,0,0,0,2,0,0,0,1.72177,R
0,316,8,2,0,0,0,1,0,0,0,1.7297,R
0,329,8,2,0,0,0,1,0,0,0,1.72996,R
0,382,8,2,0,0,0,1,0,0,0,1.73021,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.73038,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.73064,R
0,587,8,1,0,0,0,2,0,0,0,1.7309,R
0,370,8,2,0,0,0,1,0,0,0,1.73115,R
0,0000043F,8,2,0,0,0,1,0,0,0,1.73141,R
0,000004F1,8,2,0,0,0,1,0,0,0,1.73166,R
0,0000017D,8,11,D9,F4,1,0,0,0,0,1.7361,R
0,0000017F,8,75,D9,F4,1,0,0,0,0,1.73636,R
0,316,8,2,0,0,0,1,0,0,0,1.73986,R
0,329,8,2,0,0,0,1,0,0,0,1.74011,R
0,382,8,2,0,0,0,1,0,0,0,1.74037,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.74054,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.7408,R
0,587,8,1,0,0,0,2,0,0,0,1.74105,R
0,120,4,F0,55,0,0,0,0,,,1.74336,R
0,316,8,2,0,0,0,1,0,0,0,1.74899,R
0,329,8,2,0,0,0,1,0,0,0,1.74924,R
0,184,8,55,DA,F4,1,0,0,0,0,1.7495,R
0,000001C7,8,29,D9,F4,1,0,0,0,0,1.74976,R
0,000001CD,8,8D,D9,F4,1,0,0,0,0,1.75001,R
0,1E9,8,F1,D9,F4,1,0,0,0,0,1.75018,R
0,334,8,B9,DA,F4,1,0,0,0,0,1.75044,R
0,382,8,2,0,0,0,1,0,0,0,1.75069,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.75095,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.75121,R
0,587,8,1,0,0,0,2,0,0,0,1.75146,R
0,370,8,2,0,0,0,1,0,0,0,1.75172,R
0,0000043F,8,2,0,0,0,1,0,0,0,1.75197,R
0,000004F1,8,2,0,0,0,1,0,0,0,1.75214,R
0,000000A2,8,18,0,0,0,0,0,0,0,1.7594,R
0,000000B2,8,0,0,0,0,0,0,0,0,1.75965,R
0,000000C4,8,20,4E,0,0,0,0,0,0,1.75991,R
0,316,8,2,0,0,0,1,0,0,0,1.76017,R
0,329,8,2,0,0,0,1,0,0,0,1.76042,R
0,382,8,2,0,0,0,1,0,0,0,1.76068,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.76093,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.76119,R
0,587,8,1,0,0,0,2,0,0,0,1.76145,R
0,316,8,2,0,0,0,1,0,0,0,1.7693,R
0,329,8,2,0,0,0,1,0,0,0,1.76955,R
0,382,8,2,0,0,0,1,0,0,0,1.76981,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.77006,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.77032,R
0,587,8,1,0,0,0,2,0,0,0,1.77058,R
0,370,8,2,0,0,0,1,0,0,0,1.77083,R
0,0000043F,8,2,0,0,0,1,0,0,0,1.77109,R
0,000004F1,8,2,0,0,0,1,0,0,0,1.77134,R
0,316,8,2,0,0,0,1,0,0,0,1.77945,R
0,329,8,2,0,0,0,1,0,0,0,1.77971,R
0,382,8,2,0,0,0,1,0,0,0,1.77996,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.78022,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.78048,R
0,587,8,1,0,0,0,2,0,0,0,1.78073,R
0,316,8,2,0,0,0,1,0,0,0,1.78867,R
0,329,8,2,0,0,0,1,0,0,0,1.78892,R
0,382,8,2,0,0,0,1,0,0,0,1.78918,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.78944,R
0,184,8,75,DA,F4,1,0,0,0,0,1.78969,R
0,000001C7,8,49,D9,F4,1,0,0,0,0,1.78986,R
0,000001CD,8,AD,D9,F4,1,0,0,0,0,1.79012,R
0,1E9,8,11,DA,F4,1,0,0,0,0,1.79037,R
0,334,8,D9,DA,F4,1,0,0,0,0,1.79063,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.79089,R
0,587,8,1,0,0,0,2,0,0,0,1.79114,R
0,370,8,2,0,0,0,1,0,0,0,1.79131,R
0,0000043F,8,2,0,0,0,1,0,0,0,1.79157,R
0,000004F1,8,2,0,0,0,1,0,0,0,1.79182,R
0,316,8,2,0,0,0,1,0,0,0,1.79985,R
0,329,8,2,0,0,0,1,0,0,0,1.8001,R
0,382,8,2,0,0,0,1,0,0,0,1.80027,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.80053,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.80078,R
0,587,8,1,0,0,0,2,0,0,0,1.80104,R
0,316,8,2,0,0,0,1,0,0,0,1.80898,R
0,329,8,2,0,0,0,1,0,0,0,1.80923,R
0,000000A2,8,18,0,0,0,0,0,0,0,1.80949,R
0,000000B2,8,0,0,0,0,0,0,0,0,1.80974,R
0,000000C4,8,20,4E,0,0,0,0,0,0,1.81,R
0,382,8,2,0,0,0,1,0,0,0,1.81026,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.81051,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.81068,R
0,587,8,1,0,0,0,2,0,0,0,1.81094,R
0,370,8,2,0,0,0,1,0,0,0,1.8112,R
0,0000043F,8,2,0,0,0,1,0,0,0,1.81145,R
0,000004F1,8,2,0,0,0,1,0,0,0,1.81171,R
0,316,8,2,0,0,0,1,0,0,0,1.81981,R
0,329,8,2,0,0,0,1,0,0,0,1.82007,R
0,382,8,2,0,0,0,1,0,0,0,1.82033,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.82058,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.82075,R
0,587,8,1,0,0,0,2,0,0,0,1.82101,R
0,120,4,F0,55,0,0,0,0,,,1.8234,R
0,316,8,2,0,0,0,1,0,0,0,1.82894,R
0,329,8,2,0,0,0,1,0,0,0,1.8292,R
0,0000017D,8,CD,D9,F4,1,0,0,0,0,1.82946,R
0,0000017F,8,31,DA,F4,1,0,0,0,0,1.82971,R
0,184,8,95,DA,F4,1,0,0,0,0,1.82997,R
0,000001C7,8,69,D9,F4,1,0,0,0,0,1.83014,R
0,000001CD,8,CD,D9,F4,1,0,0,0,0,1.8304,R
0,1E9,8,31,DA,F4,1,0,0,0,0,1.83065,R
0,334,8,F9,DA,F4,1,0,0,0,0,1.83091,R
0,382,8,2,0,0,0,1,0,0,0,1.83116,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.83142,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.83168,R
0,587,8,1,0,0,0,2,0,0,0,1.83193,R
0,370,8,2,0,0,0,1,0,0,0,1.8321,R
0,0000043F,8,2,0,0,0,1,0,0,0,1.83236,R
0,000004F1,8,2,0,0,0,1,0,0,0,1.83261,R
0,316,8,2,0,0,0,1,0,0,0,1.84081,R
0,329,8,2,0,0,0,1,0,0,0,1.84106,R
0,382,8,2,0,0,0,1,0,0,0,1.84123,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.84149,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.84174,R
0,587,8,1,0,0,0,2,0,0,0,1.842,R
0,316,8,2,0,0,0,1,0,0,0,1.84994,R
0,329,8,2,0,0,0,1,0,0,0,1.85019,R
0,382,8,2,0,0,0,1,0,0,0,1.85045,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.8507,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.85096,R
0,587,8,1,0,0,0,2,0,0,0,1.85122,R
0,370,8,2,0,0,0,1,0,0,0,1.85147,R
0,0000043F,8,2,0,0,0,1,0,0,0,1.85173,R
0,000004F1,8,2,0,0,0,1,0,0,0,1.8519,R
0,000000A2,8,18,0,0,0,0,0,0,0,1.85949,R
0,000000B2,8,0,0,0,0,0,0,0,0,1.85966,R
0,000000C4,8,20,4E,0,0,0,0,0,0,1.85992,R
0,316,8,2,0,0,0,1,0,0,0,1.86018,R
0,329,8,2,0,0,0,1,0,0,0,1.86043,R
0,382,8,2,0,0,0,1,0,0,0,1.86069,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.86094,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.8612,R
0,587,8,1,0,0,0,2,0,0,0,1.86146,R
0,000001C7,8,ED,D9,F4,1,0,0,0,0,1.86948,R
0,184,8,19,DB,F4,1,0,0,0,0,1.86973,R
0,000001CD,8,51,DA,F4,1,0,0,0,0,1.8699,R
0,1E9,8,B5,DA,F4,1,0,0,0,0,1.87016,R
0,316,8,2,0,0,0,1,0,0,0,1.87042,R
0,329,8,2,0,0,0,1,0,0,0,1.87067,R
0,334,8,7D,DB,F4,1,0,0,0,0,1.87093,R
0,382,8,2,0,0,0,1,0,0,0,1.87118,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.87136,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.87161,R
0,587,8,1,0,0,0,2,0,0,0,1.87187,R
0,370,8,2,0,0,0,1,0,0,0,1.87212,R
0,0000043F,8,2,0,0,0,1,0,0,0,1.87238,R
0,000004F1,8,2,0,0,0,1,0,0,0,1.87264,R
0,316,8,2,0,0,0,1,0,0,0,1.88074,R
0,329,8,2,0,0,0,1,0,0,0,1.881,R
0,382,8,2,0,0,0,1,0,0,0,1.88125,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.88151,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.88177,R
0,587,8,1,0,0,0,2,0,0,0,1.88202,R
0,316,8,2,0,0,0,1,0,0,0,1.88996,R
0,329,8,2,0,0,0,1,0,0,0,1.89021,R
0,382,8,2,0,0,0,1,0,0,0,1.89038,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.89064,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.8909,R
0,587,8,1,0,0,0,2,0,0,0,1.89115,R
0,370,8,2,0,0,0,1,0,0,0,1.89141,R
0,0000043F,8,2,0,0,0,1,0,0,0,1.89166,R
0,000004F1,8,2,0,0,0,1,0,0,0,1.89192,R
0,316,8,2,0,0,0,1,0,0,0,1.90011,R
0,329,8,2,0,0,0,1,0,0,0,1.90037,R
0,382,8,2,0,0,0,1,0,0,0,1.90062,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.9008,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.90105,R
0,587,8,1,0,0,0,2,0,0,0,1.90131,R
0,120,4,F0,55,0,0,0,0,,,1.90336,R
0,316,8,2,0,0,0,1,0,0,0,1.90924,R
0,000000A2,8,18,0,0,0,0,0,0,0,1.9095,R
0,000000B2,8,0,0,0,0,0,0,0,0,1.90976,R
0,000000C4,8,20,4E,0,0,0,0,0,0,1.91001,R
0,184,8,39,DB,F4,1,0,0,0,0,1.91027,R
0,1E9,8,D5,DA,F4,1,0,0,0,0,1.91052,R
0,329,8,2,0,0,0,1,0,0,0,1.91078,R
0,334,8,9D,DB,F4,1,0,0,0,0,1.91095,R
0,382,8,2,0,0,0,1,0,0,0,1.91121,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.91146,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.91172,R
0,587,8,1,0,0,0,2,0,0,0,1.91197,R
0,370,8,2,0,0,0,1,0,0,0,1.91223,R
0,0000043F,8,2,0,0,0,1,0,0,0,1.91249,R
0,000004F1,8,2,0,0,0,1,0,0,0,1.91274,R
0,316,8,2,0,0,0,1,0,0,0,1.92076,R
0,329,8,2,0,0,0,1,0,0,0,1.92102,R
0,382,8,2,0,0,0,1,0,0,0,1.92119,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.92145,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.9217,R
0,587,8,1,0,0,0,2,0,0,0,1.92196,R
0,0000017D,8,75,DA,F4,1,0,0,0,0,1.92281,R
0,0000017F,8,D9,DA,F4,1,0,0,0,0,1.92298,R
0,316,8,2,0,0,0,1,0,0,0,1.92989,R
0,329,8,2,0,0,0,1,0,0,0,1.93015,R
0,382,8,2,0,0,0,1,0,0,0,1.93041,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.93066,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.93092,R
0,587,8,1,0,0,0,2,0,0,0,1.93117,R
0,370,8,2,0,0,0,1,0,0,0,1.93143,R
0,0000043F,8,2,0,0,0,1,0,0,0,1.93169,R
0,000004F1,8,2,0,0,0,1,0,0,0,1.93186,R
0,316,8,2,0,0,0,1,0,0,0,1.94005,R
0,329,8,2,0,0,0,1,0,0,0,1.9403,R
0,382,8,2,0,0,0,1,0,0,0,1.94056,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.94082,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.94107,R
0,587,8,1,0,0,0,2,0,0,0,1.94133,R
0,316,8,2,0,0,0,1,0,0,0,1.94926,R
0,184,8,BD,DB,F4,1,0,0,0,0,1.94952,R
0,000001C7,8,91,DA,F4,1,0,0,0,0,1.94969,R
0,000001CD,8,F5,DA,F4,1,0,0,0,0,1.94995,R
0,1E9,8,59,DB,F4,1,0,0,0,0,1.9502,R
0,329,8,2,0,0,0,1,0,0,0,1.95046,R
0,334,8,21,DC,F4,1,0,0,0,0,1.95072,R
0,382,8,2,0,0,0,1,0,0,0,1.95097,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.95123,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.9514,R
0,587,8,1,0,0,0,2,0,0,0,1.95165,R
0,370,8,2,0,0,0,1,0,0,0,1.95191,R
0,0000043F,8,2,0,0,0,1,0,0,0,1.95217,R
0,000004F1,8,2,0,0,0,1,0,0,0,1.95242,R
0,000000A2,8,18,0,0,0,0,0,0,0,1.9595,R
0,000000B2,8,0,0,0,0,0,0,0,0,1.95968,R
0,000000C4,8,20,4E,0,0,0,0,0,0,1.95993,R
0,316,8,2,0,0,0,1,0,0,0,1.96036,R
0,329,8,2,0,0,0,1,0,0,0,1.96061,R
0,382,8,2,0,0,0,1,0,0,0,1.96087,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.96113,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.96138,R
0,587,8,1,0,0,0,2,0,0,0,1.96164,R
0,316,8,2,0,0,0,1,0,0,0,1.96957,R
0,329,8,2,0,0,0,1,0,0,0,1.96983,R
0,382,8,2,0,0,0,1,0,0,0,1.97009,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.97034,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.9706,R
0,587,8,1,0,0,0,2,0,0,0,1.97077,R
0,370,8,2,0,0,0,1,0,0,0,1.97102,R
0,0000043F,8,2,0,0,0,1,0,0,0,1.97128,R
0,000004F1,8,2,0,0,0,1,0,0,0,1.97154,R
0,316,8,2,0,0,0,1,0,0,0,1.97973,R
0,329,8,2,0,0,0,1,0,0,0,1.97998,R
0,382,8,2,0,0,0,1,0,0,0,1.98024,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.9805,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.98075,R
0,587,8,1,0,0,0,2,0,0,0,1.98092,R
0,120,4,F0,55,0,0,0,0,,,1.98331,R
0,316,8,2,0,0,0,1,0,0,0,1.98894,R
0,329,8,2,0,0,0,1,0,0,0,1.98912,R
0,382,8,2,0,0,0,1,0,0,0,1.98937,R
0,184,8,DD,DB,F4,1,0,0,0,0,1.98963,R
0,000001C7,8,B1,DA,F4,1,0,0,0,0,1.98988,R
0,000001CD,8,15,DB,F4,1,0,0,0,0,1.99014,R
0,1E9,8,79,DB,F4,1,0,0,0,0,1.99031,R
0,334,8,41,DC,F4,1,0,0,0,0,1.99057,R
0,000004B1,8,2,0,0,0,1,0,0,0,1.99082,R
0,000004F2,8,2,0,0,0,1,0,0,0,1.99108,R
0,587,8,1,0,0,0,2,0,0,0,1.99133,R
0,370,8,2,0,0,0,1,0,0,0,1.99159,R
0,0000043F,8,2,0,0,0,1,0,0,0,1.99185,R
0,000004F1,8,2,0,0,0,1,0,0,0,1.9921,R
Logging stopped.,,,,,,,,,,,,
