Chn,Identifier Flg,DLC,D0,...1,...2,...3,...4,...5,...6,..D7,Time,Dir
0,000001E1,8,0,0,0,0,0,0,0,0,0.28365,R
0,00000199,8,0,0,0,0,0,0,0,FF,0.28578,R
0,000000F9,8,0,0,0,0,0,0,FF,0,0.28604,R
0,00000121,4,2,0,0,0,,,,,0.28834,R
0,000000C9,8,A6,B5,D4,9,0,0,0,0,0.28979,R
0,00000191,8,0,0,0,0,0,0,0,0,0.29005,R
0,000000C1,8,1,0,0,0,0,0,0,0,0.29116,R
0,000000C5,8,2,0,0,0,0,0,0,0,0.29141,R
0,0000017D,8,0C,0,0,0,0,0,0,0,0.29167,R
0,0000017F,8,0D,0,0,0,0,0,0,0,0.29193,R
0,000001CD,8,8,0,0,0,0,0,0,0,0.29218,R
0,000001E5,8,3,0,0,0,0,0,0,0,0.29244,R
0,00000184,8,4,0,0,0,0,0,0,0,0.29269,R
0,000001E9,8,5,0,0,0,0,0,0,0,0.29295,R
0,00000348,8,0A,0,0,0,0,0,0,0,0.29321,R
0,000000F1,8,0,0,0,0,0,0,0,0,0.29346,R
0,000002F9,8,9,0,0,0,0,0,0,0,0.29372,R
0,00000334,8,6,0,0,0,0,0,0,0,0.29397,R
0,000001C7,8,7,0,0,0,0,0,0,0,0.29423,R
0,0000034A,8,0B,0,0,0,0,0,0,0,0.29449,R
0,000003F1,8,0,0,0,0,0,0,0,0,0.29739,R
0,00000199,8,0,0,0,0,0,0,0,FF,0.29841,R
0,000000F9,8,0,0,0,0,0,0,FF,0,0.29867,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,0.29892,R
0,000001F5,8,0,0,0,0,0,FF,0,0,0.29918,R
0,000000C9,8,B5,B5,D4,9,0,0,0,0,0.29978,R
0,00000191,8,0,0,0,0,0,0,0,0,0.30003,R
0,000000C1,8,1,0,0,0,0,0,0,0,0.30114,R
0,000000C5,8,2,0,0,0,0,0,0,0,0.3014,R
0,000001E5,8,3,0,0,0,0,0,0,0,0.30174,R
0,000000F1,8,0,0,0,0,0,0,0,0,0.30345,R
0,000001A1,8,40,B5,0,0,0,0,0,0,0.30549,R
0,000001C3,8,BC,B5,D4,9,0,0,0,0,0.30566,R
0,000000C9,8,C9,B5,D4,9,0,0,0,0,0.30976,R
0,00000191,8,0,0,0,0,0,0,0,0,0.31002,R
0,000002C3,8,FB,B5,D4,9,0,0,0,0,0.31027,R
0,000003F9,8,59,B7,D4,9,0,0,0,0,0.31053,R
0,000003FB,8,F5,B6,D4,9,0,0,0,0,0.31078,R
0,000000C1,8,1,0,0,0,0,0,0,0,0.31121,R
0,00000199,8,0,0,0,0,0,0,0,FF,0.31147,R
0,000000C5,8,2,0,0,0,0,0,0,0,0.31172,R
0,000000F9,8,0,0,0,0,0,0,FF,0,0.31189,R
0,000001CD,8,8,0,0,0,0,0,0,0,0.31215,R
0,000001E5,8,3,0,0,0,0,0,0,0,0.31241,R
0,00000184,8,4,0,0,0,0,0,0,0,0.31266,R
0,000001E9,8,5,0,0,0,0,0,0,0,0.31292,R
0,00000334,8,6,0,0,0,0,0,0,0,0.31317,R
0,000000F1,8,0,0,0,0,0,0,0,0,0.31343,R
0,00000121,4,2,0,0,0,,,,,0.3136,R
0,0000012A,8,0,0,0,0,0,0,0,0,0.31386,R
0,00000130,4,10,27,0,0,,,,,0.31403,R
0,00000134,8,0,0,0,0,0,0,0,0,0.31428,R
0,000001C7,8,7,0,0,0,0,0,0,0,0.31454,R
0,000001E1,8,0,0,0,0,0,0,0,0,0.31479,R
0,000001F1,8,0,0,0,0,0,0,0,0,0.31505,R
0,000001F3,8,0,0,0,0,0,0,0,0,0.31522,R
0,000003C9,8,0,0,0,0,0,0,0,0,0.31548,R
0,000000C9,8,4,B7,D4,9,0,0,0,0,0.31974,R
0,00000191,8,0,0,0,0,0,0,0,0,0.32,R
0,000000C1,8,1,0,0,0,0,0,0,0,0.32119,R
0,000000C5,8,2,0,0,0,0,0,0,0,0.32145,R
0,000001E5,8,3,0,0,0,0,0,0,0,0.32171,R
0,000000F1,8,0,0,0,0,0,0,0,0,0.32341,R
0,00000199,8,0,0,0,0,0,0,0,FF,0.32401,R
0,000000F9,8,0,0,0,0,0,0,FF,0,0.32427,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,0.32452,R
0,000001F5,8,0,0,0,0,0,FF,0,0,0.32478,R
0,000000C9,8,13,B7,D4,9,0,0,0,0,0.32981,R
0,00000191,8,0,0,0,0,0,0,0,0,0.33007,R
0,000001A1,8,40,B5,0,0,0,0,0,0,0.33024,R
0,000001C3,8,18,B7,D4,9,0,0,0,0,0.3305,R
0,000000C1,8,1,0,0,0,0,0,0,0,0.33118,R
0,000000C5,8,2,0,0,0,0,0,0,0,0.33143,R
0,000001CD,8,8,0,0,0,0,0,0,0,0.33169,R
0,000001E5,8,3,0,0,0,0,0,0,0,0.33195,R
0,00000184,8,4,0,0,0,0,0,0,0,0.3322,R
0,000001E9,8,5,0,0,0,0,0,0,0,0.33246,R
0,00000334,8,6,0,0,0,0,0,0,0,0.33271,R
0,000001C7,8,7,0,0,0,0,0,0,0,0.33297,R
0,000000F1,8,0,0,0,0,0,0,0,0,0.3334,R
0,00000199,8,0,0,0,0,0,0,0,FF,0.33707,R
0,000000F9,8,0,0,0,0,0,0,FF,0,0.33732,R
0,00000121,4,2,0,0,0,,,,,0.33835,R
0,000000C9,8,27,B7,D4,9,0,0,0,0,0.3398,R
0,00000191,8,0,0,0,0,0,0,0,0,0.34005,R
0,000000C1,8,1,0,0,0,0,0,0,0,0.34116,R
0,000000C5,8,2,0,0,0,0,0,0,0,0.34142,R
0,000001E5,8,3,0,0,0,0,0,0,0,0.34167,R
0,00000348,8,0A,0,0,0,0,0,0,0,0.34193,R
0,000002F9,8,9,0,0,0,0,0,0,0,0.34219,R
0,0000034A,8,0B,0,0,0,0,0,0,0,0.34244,R
0,000000F1,8,0,0,0,0,0,0,0,0,0.34338,R
0,000001E1,8,0,0,0,0,0,0,0,0,0.34364,R
0,000001F3,8,0,0,0,0,0,0,0,0,0.34645,R
0,00000199,8,0,0,0,0,0,0,0,FF,0.34961,R
0,000000C9,8,36,B7,D4,9,0,0,0,0,0.34987,R
0,00000191,8,0,0,0,0,0,0,0,0,0.35012,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,0.35038,R
0,000000F9,8,0,0,0,0,0,0,FF,0,0.35063,R
0,000001F5,8,0,0,0,0,0,FF,0,0,0.35089,R
0,000000C1,8,1,0,0,0,0,0,0,0,0.35115,R
0,000000C5,8,2,0,0,0,0,0,0,0,0.3514,R
0,000001CD,8,8,0,0,0,0,0,0,0,0.35166,R
0,000001E5,8,3,0,0,0,0,0,0,0,0.35191,R
0,00000184,8,4,0,0,0,0,0,0,0,0.35217,R
0,000001A1,8,40,B5,0,0,0,0,0,0,0.35243,R
0,000001C3,8,3C,B7,D4,9,0,0,0,0,0.35268,R
0,000001E9,8,5,0,0,0,0,0,0,0,0.35294,R
0,00000334,8,6,0,0,0,0,0,0,0,0.35319,R
0,000000F1,8,0,0,0,0,0,0,0,0,0.35345,R
0,000001C7,8,7,0,0,0,0,0,0,0,0.35371,R
0,000000C9,8,4A,B7,D4,9,0,0,0,0,0.35977,R
0,00000191,8,0,0,0,0,0,0,0,0,0.36002,R
0,000002C3,8,7C,B7,D4,9,0,0,0,0,0.36028,R
0,000003C1,8,E0,B7,D4,9,0,0,0,0,0.36053,R
0,000003D1,8,A8,B8,D4,9,0,0,0,0,0.36079,R
0,000003E9,8,44,B8,D4,9,0,0,0,0,0.36096,R
0,000000C1,8,1,0,0,0,0,0,0,0,0.36122,R
0,000000C5,8,2,0,0,0,0,0,0,0,0.36147,R
0,000001E5,8,3,0,0,0,0,0,0,0,0.36173,R
0,00000199,8,0,0,0,0,0,0,0,FF,0.36267,R
0,000000F9,8,0,0,0,0,0,0,FF,0,0.36292,R
0,000000F1,8,0,0,0,0,0,0,0,0,0.36343,R
0,00000121,4,2,0,0,0,,,,,0.36361,R
0,00000130,4,10,27,0,0,,,,,0.36378,R
0,000000C9,8,EF,B7,D4,9,0,0,0,0,0.36975,R
0,00000191,8,0,0,0,0,0,0,0,0,0.37001,R
0,000000C1,8,1,0,0,0,0,0,0,0,0.3712,R
0,000000C5,8,2,0,0,0,0,0,0,0,0.37146,R
0,000001CD,8,8,0,0,0,0,0,0,0,0.37171,R
0,000001E5,8,3,0,0,0,0,0,0,0,0.37197,R
0,00000184,8,4,0,0,0,0,0,0,0,0.37222,R
0,000001E9,8,5,0,0,0,0,0,0,0,0.37248,R
0,00000334,8,6,0,0,0,0,0,0,0,0.37274,R
0,000001C7,8,7,0,0,0,0,0,0,0,0.37291,R
0,000000F1,8,0,0,0,0,0,0,0,0,0.37342,R
0,000001E1,8,0,0,0,0,0,0,0,0,0.37367,R
0,00000199,8,0,0,0,0,0,0,0,FF,0.37521,R
0,000000F9,8,0,0,0,0,0,0,FF,0,0.37547,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,0.37572,R
0,000001A1,8,40,B5,0,0,0,0,0,0,0.37598,R
0,000001C3,8,F6,B7,D4,9,0,0,0,0,0.37623,R
0,000001F5,8,0,0,0,0,0,FF,0,0,0.37649,R
0,000001F3,8,0,0,0,0,0,0,0,0,0.37939,R
0,000000C9,8,3,B8,D4,9,0,0,0,0,0.37982,R
0,00000191,8,0,0,0,0,0,0,0,0,0.38007,R
0,000000C1,8,1,0,0,0,0,0,0,0,0.38118,R
0,000000C5,8,2,0,0,0,0,0,0,0,0.38144,R
0,000001E5,8,3,0,0,0,0,0,0,0,0.3817,R
0,000000F1,8,0,0,0,0,0,0,0,0,0.3834,R
0,00000199,8,0,0,0,0,0,0,0,FF,0.38827,R
0,000000F9,8,0,0,0,0,0,0,FF,0,0.38852,R
0,00000121,4,2,0,0,0,,,,,0.38869,R
0,000000C9,8,12,B8,D4,9,0,0,0,0,0.3898,R
0,00000191,8,0,0,0,0,0,0,0,0,0.39006,R
0,000000C1,8,1,0,0,0,0,0,0,0,0.39117,R
0,000000C5,8,2,0,0,0,0,0,0,0,0.39142,R
0,0000017D,8,0C,0,0,0,0,0,0,0,0.39168,R
0,0000017F,8,0D,0,0,0,0,0,0,0,0.39194,R
0,000001CD,8,8,0,0,0,0,0,0,0,0.39219,R
0,000001E5,8,3,0,0,0,0,0,0,0,0.39245,R
0,00000184,8,4,0,0,0,0,0,0,0,0.3927,R
0,000001E9,8,5,0,0,0,0,0,0,0,0.39296,R
0,00000348,8,0A,0,0,0,0,0,0,0,0.39322,R
0,000000F1,8,0,0,0,0,0,0,0,0,0.39347,R
0,000002F9,8,9,0,0,0,0,0,0,0,0.39373,R
0,00000334,8,6,0,0,0,0,0,0,0,0.39398,R
0,000001C7,8,7,0,0,0,0,0,0,0,0.39415,R
0,0000034A,8,0B,0,0,0,0,0,0,0,0.39441,R
0,000000C9,8,21,B8,D4,9,0,0,0,0,0.39979,R
0,00000191,8,0,0,0,0,0,0,0,0,0.40004,R
0,000001A1,8,40,B5,0,0,0,0,0,0,0.4003,R
0,000001C3,8,26,B8,D4,9,0,0,0,0,0.40055,R
0,00000199,8,0,0,0,0,0,0,0,FF,0.40081,R
0,000000F9,8,0,0,0,0,0,0,FF,0,0.40107,R
0,000000C1,8,1,0,0,0,0,0,0,0,0.40132,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,0.40158,R
0,000000C5,8,2,0,0,0,0,0,0,0,0.40183,R
0,000001F5,8,0,0,0,0,0,FF,0,0,0.40209,R
0,000001E5,8,3,0,0,0,0,0,0,0,0.40235,R
0,000000F1,8,0,0,0,0,0,0,0,0,0.40346,R
0,000001E1,8,0,0,0,0,0,0,0,0,0.40363,R
0,000000C9,8,35,B8,D4,9,0,0,0,0,0.40977,R
0,00000191,8,0,0,0,0,0,0,0,0,0.41003,R
0,000002C3,8,67,B8,D4,9,0,0,0,0,0.41028,R
0,000000C1,8,1,0,0,0,0,0,0,0,0.41122,R
0,000000C5,8,2,0,0,0,0,0,0,0,0.41139,R
0,000001CD,8,8,0,0,0,0,0,0,0,0.41165,R
0,000001E5,8,3,0,0,0,0,0,0,0,0.4119,R
0,00000184,8,4,0,0,0,0,0,0,0,0.41216,R
0,000001E9,8,5,0,0,0,0,0,0,0,0.41242,R
0,000001F3,8,0,0,0,0,0,0,0,0,0.41267,R
0,000001C7,8,7,0,0,0,0,0,0,0,0.41293,R
0,00000334,8,6,0,0,0,0,0,0,0,0.41318,R
0,000000F1,8,0,0,0,0,0,0,0,0,0.41344,R
0,00000121,4,2,0,0,0,,,,,0.41361,R
0,0000012A,8,0,0,0,0,0,0,0,0,0.41387,R
0,000000F9,8,0,0,0,0,0,0,FF,0,0.41412,R
0,00000130,4,10,27,0,0,,,,,0.41429,R
0,00000134,8,0,0,0,0,0,0,0,0,0.41455,R
0,00000199,8,0,0,0,0,0,0,0,FF,0.41481,R
0,000001F1,8,0,0,0,0,0,0,0,0,0.41506,R
0,000003C9,8,0,0,0,0,0,0,0,0,0.41532,R
0,000000C9,8,76,B8,D4,9,0,0,0,0,0.41975,R
0,00000191,8,0,0,0,0,0,0,0,0,0.42001,R
0,000000C1,8,1,0,0,0,0,0,0,0,0.42121,R
0,000000C5,8,2,0,0,0,0,0,0,0,0.42146,R
0,000001E5,8,3,0,0,0,0,0,0,0,0.42172,R
0,000001A1,8,40,B5,0,0,0,0,0,0,0.42214,R
0,000001C3,8,7C,B8,D4,9,0,0,0,0,0.4224,R
0,000000F1,8,0,0,0,0,0,0,0,0,0.42342,R
0,00000199,8,0,0,0,0,0,0,0,FF,0.42641,R
0,000000F9,8,0,0,0,0,0,0,FF,0,0.42667,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,0.42692,R
0,000001F5,8,0,0,0,0,0,FF,0,0,0.42718,R
0,000000C9,8,8A,B8,D4,9,0,0,0,0,0.42982,R
0,00000191,8,0,0,0,0,0,0,0,0,0.43008,R
0,000000C1,8,1,0,0,0,0,0,0,0,0.43119,R
0,000000C5,8,2,0,0,0,0,0,0,0,0.43145,R
0,000001CD,8,8,0,0,0,0,0,0,0,0.4317,R
0,000001E5,8,3,0,0,0,0,0,0,0,0.43196,R
0,00000184,8,4,0,0,0,0,0,0,0,0.43221,R
0,000001E9,8,5,0,0,0,0,0,0,0,0.43247,R
0,00000334,8,6,0,0,0,0,0,0,0,0.43273,R
0,000001C7,8,7,0,0,0,0,0,0,0,0.4329,R
0,000000F1,8,0,0,0,0,0,0,0,0,0.43341,R
0,000001E1,8,0,0,0,0,0,0,0,0,0.43366,R
0,00000121,4,2,0,0,0,,,,,0.43836,R
0,00000199,8,0,0,0,0,0,0,0,FF,0.43947,R
0,000000F9,8,0,0,0,0,0,0,FF,0,0.43972,R
0,000000C9,8,99,B8,D4,9,0,0,0,0,0.43989,R
0,00000191,8,0,0,0,0,0,0,0,0,0.44015,R
0,000000C1,8,1,0,0,0,0,0,0,0,0.44117,R
0,000000C5,8,2,0,0,0,0,0,0,0,0.44143,R
0,000001E5,8,3,0,0,0,0,0,0,0,0.44169,R
0,00000348,8,0A,0,0,0,0,0,0,0,0.44194,R
0,000002F9,8,9,0,0,0,0,0,0,0,0.4422,R
0,0000034A,8,0B,0,0,0,0,0,0,0,0.44245,R
0,000000F1,8,0,0,0,0,0,0,0,0,0.44339,R
0,000001F3,8,0,0,0,0,0,0,0,0,0.44544,R
0,000001A1,8,40,B5,0,0,0,0,0,0,0.4457,R
0,000001C3,8,A0,B8,D4,9,0,0,0,0,0.44587,R
0,000000C9,8,AD,B8,D4,9,0,0,0,0,0.44979,R
0,00000191,8,0,0,0,0,0,0,0,0,0.45005,R
0,000000C1,8,1,0,0,0,0,0,0,0,0.45116,R
0,000000C5,8,2,0,0,0,0,0,0,0,0.45141,R
0,000001CD,8,8,0,0,0,0,0,0,0,0.45167,R
0,000001E5,8,3,0,0,0,0,0,0,0,0.45193,R
0,00000184,8,4,0,0,0,0,0,0,0,0.45218,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,0.45244,R
0,000000F9,8,0,0,0,0,0,0,FF,0,0.45269,R
0,00000199,8,0,0,0,0,0,0,0,FF,0.45295,R
0,000001E9,8,5,0,0,0,0,0,0,0,0.45321,R
0,000000F1,8,0,0,0,0,0,0,0,0,0.45346,R
0,000001C7,8,7,0,0,0,0,0,0,0,0.45372,R
0,00000334,8,6,0,0,0,0,0,0,0,0.45397,R
0,000000C9,8,BC,B8,D4,9,0,0,0,0,0.45978,R
0,00000191,8,0,0,0,0,0,0,0,0,0.46003,R
0,000002C3,8,EE,B8,D4,9,0,0,0,0,0.46029,R
0,000003C1,8,52,B9,D4,9,0,0,0,0,0.46054,R
0,000003D1,8,1A,BA,D4,9,0,0,0,0,0.4608,R
0,000003E9,8,B6,B9,D4,9,0,0,0,0,0.46097,R
0,000000C1,8,1,0,0,0,0,0,0,0,0.46123,R
0,000000C5,8,2,0,0,0,0,0,0,0,0.46148,R
0,000001E5,8,3,0,0,0,0,0,0,0,0.46174,R
0,000000F1,8,0,0,0,0,0,0,0,0,0.46345,R
0,00000121,4,2,0,0,0,,,,,0.46362,R
0,00000130,4,10,27,0,0,,,,,0.46379,R
0,000001E1,8,0,0,0,0,0,0,0,0,0.46396,R
0,00000199,8,0,0,0,0,0,0,0,FF,0.46524,R
0,000000F9,8,0,0,0,0,0,0,FF,0,0.46549,R
0,000000C9,8,61,B9,D4,9,0,0,0,0,0.46985,R
0,00000191,8,0,0,0,0,0,0,0,0,0.47002,R
0,000001A1,8,40,B5,0,0,0,0,0,0,0.47027,R
0,000001C3,8,66,B9,D4,9,0,0,0,0,0.47053,R
0,000000C1,8,1,0,0,0,0,0,0,0,0.47121,R
0,000000C5,8,2,0,0,0,0,0,0,0,0.47147,R
0,000001CD,8,8,0,0,0,0,0,0,0,0.47172,R
0,000001E5,8,3,0,0,0,0,0,0,0,0.47198,R
0,00000184,8,4,0,0,0,0,0,0,0,0.47215,R
0,000001E9,8,5,0,0,0,0,0,0,0,0.47241,R
0,00000334,8,6,0,0,0,0,0,0,0,0.47266,R
0,000001C7,8,7,0,0,0,0,0,0,0,0.47292,R
0,000000F1,8,0,0,0,0,0,0,0,0,0.47343,R
0,00000199,8,0,0,0,0,0,0,0,FF,0.47778,R
0,000000F9,8,0,0,0,0,0,0,FF,0,0.47804,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,0.47829,R
0,000001F3,8,0,0,0,0,0,0,0,0,0.47855,R
0,000001F5,8,0,0,0,0,0,FF,0,0,0.47881,R
0,000000C9,8,75,B9,D4,9,0,0,0,0,0.47983,R
0,00000191,8,0,0,0,0,0,0,0,0,0.48009,R
0,000000C1,8,1,0,0,0,0,0,0,0,0.48119,R
0,000000C5,8,2,0,0,0,0,0,0,0,0.48145,R
0,000001E5,8,3,0,0,0,0,0,0,0,0.48171,R
0,000000F1,8,0,0,0,0,0,0,0,0,0.48341,R
0,00000121,4,2,0,0,0,,,,,0.48836,R
0,000000C9,8,84,B9,D4,9,0,0,0,0,0.48981,R
0,00000191,8,0,0,0,0,0,0,0,0,0.49007,R
0,00000199,8,0,0,0,0,0,0,0,FF,0.49084,R
0,000000F9,8,0,0,0,0,0,0,FF,0,0.49109,R
0,000000C1,8,1,0,0,0,0,0,0,0,0.49135,R
0,000000C5,8,2,0,0,0,0,0,0,0,0.49161,R
0,0000017D,8,0C,0,0,0,0,0,0,0,0.49186,R
0,0000017F,8,0D,0,0,0,0,0,0,0,0.49212,R
0,000001A1,8,40,B5,0,0,0,0,0,0,0.49237,R
0,000001C3,8,8A,B9,D4,9,0,0,0,0,0.49254,R
0,000001CD,8,8,0,0,0,0,0,0,0,0.4928,R
0,000001E5,8,3,0,0,0,0,0,0,0,0.49306,R
0,00000184,8,4,0,0,0,0,0,0,0,0.49331,R
0,000000F1,8,0,0,0,0,0,0,0,0,0.49357,R
0,000001E1,8,0,0,0,0,0,0,0,0,0.49382,R
0,000001E9,8,5,0,0,0,0,0,0,0,0.49408,R
0,00000348,8,0A,0,0,0,0,0,0,0,0.49434,R
0,000002F9,8,9,0,0,0,0,0,0,0,0.49459,R
0,00000334,8,6,0,0,0,0,0,0,0,0.49485,R
0,000001C7,8,7,0,0,0,0,0,0,0,0.49502,R
0,0000034A,8,0B,0,0,0,0,0,0,0,0.49527,R
0,000000C9,8,98,B9,D4,9,0,0,0,0,0.4998,R
0,00000191,8,0,0,0,0,0,0,0,0,0.50005,R
0,000000C1,8,1,0,0,0,0,0,0,0,0.50116,R
0,000000C5,8,2,0,0,0,0,0,0,0,0.50142,R
0,000001E5,8,3,0,0,0,0,0,0,0,0.50167,R
0,000000F1,8,0,0,0,0,0,0,0,0,0.50338,R
0,000000F9,8,0,0,0,0,0,0,FF,0,0.50364,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,0.50389,R
0,00000199,8,0,0,0,0,0,0,0,FF,0.50415,R
0,000000C9,8,A7,B9,D4,9,0,0,0,0,0.50978,R
0,00000191,8,0,0,0,0,0,0,0,0,0.51004,R
0,000002C3,8,D9,B9,D4,9,0,0,0,0,0.51029,R
0,000000C1,8,1,0,0,0,0,0,0,0,0.51115,R
0,000001F3,8,0,0,0,0,0,0,0,0,0.5114,R
0,000000C5,8,2,0,0,0,0,0,0,0,0.51166,R
0,000001CD,8,8,0,0,0,0,0,0,0,0.51191,R
0,000001E5,8,3,0,0,0,0,0,0,0,0.51217,R
0,00000184,8,4,0,0,0,0,0,0,0,0.51243,R
0,000001E9,8,5,0,0,0,0,0,0,0,0.51268,R
0,00000334,8,6,0,0,0,0,0,0,0,0.51294,R
0,000001C7,8,7,0,0,0,0,0,0,0,0.51319,R
0,000000F1,8,0,0,0,0,0,0,0,0,0.51345,R
0,00000121,4,2,0,0,0,,,,,0.51362,R
0,0000012A,8,0,0,0,0,0,0,0,0,0.51388,R
0,00000130,4,10,27,0,0,,,,,0.51396,R
0,00000134,8,0,0,0,0,0,0,0,0,0.5143,R
0,000001F1,8,0,0,0,0,0,0,0,0,0.51447,R
0,000003C9,8,0,0,0,0,0,0,0,0,0.51473,R
0,000001A1,8,40,B5,0,0,0,0,0,0,0.5155,R
0,000001C3,8,E0,B9,D4,9,0,0,0,0,0.51575,R
0,00000199,8,0,0,0,0,0,0,0,FF,0.51627,R
0,000000F9,8,0,0,0,0,0,0,FF,0,0.51652,R
0,000000C9,8,ED,B9,D4,9,0,0,0,0,0.51977,R
0,00000191,8,0,0,0,0,0,0,0,0,0.52002,R
0,000000C1,8,1,0,0,0,0,0,0,0,0.52113,R
0,000000C5,8,2,0,0,0,0,0,0,0,0.52139,R
0,000001E5,8,3,0,0,0,0,0,0,0,0.52164,R
0,000000F1,8,0,0,0,0,0,0,0,0,0.52343,R
0,000001E1,8,0,0,0,0,0,0,0,0,0.52369,R
0,00000199,8,0,0,0,0,0,0,0,FF,0.5289,R
0,000000F9,8,0,0,0,0,0,0,FF,0,0.52915,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,0.52941,R
0,000001F5,8,0,0,0,0,0,FF,0,0,0.52966,R
0,000000C9,8,FC,B9,D4,9,0,0,0,0,0.52983,R
0,00000191,8,0,0,0,0,0,0,0,0,0.53009,R
0,000003F1,8,0,0,0,0,0,0,0,0,0.53043,R
0,000000C1,8,1,0,0,0,0,0,0,0,0.5312,R
0,000000C5,8,2,0,0,0,0,0,0,0,0.53146,R
0,000001CD,8,8,0,0,0,0,0,0,0,0.53171,R
0,000001E5,8,3,0,0,0,0,0,0,0,0.53197,R
0,00000184,8,4,0,0,0,0,0,0,0,0.53222,R
0,000001E9,8,5,0,0,0,0,0,0,0,0.53239,R
0,00000334,8,6,0,0,0,0,0,0,0,0.53265,R
0,000001C7,8,7,0,0,0,0,0,0,0,0.53291,R
0,000000F1,8,0,0,0,0,0,0,0,0,0.53342,R
0,00000121,4,2,0,0,0,,,,,0.53837,R
0,000000C9,8,0B,BA,D4,9,0,0,0,0,0.53982,R
0,00000191,8,0,0,0,0,0,0,0,0,0.54007,R
0,000001A1,8,40,B5,0,0,0,0,0,0,0.54033,R
0,000001C3,8,10,BA,D4,9,0,0,0,0,0.5405,R
0,000000C1,8,1,0,0,0,0,0,0,0,0.54118,R
0,000000C5,8,2,0,0,0,0,0,0,0,0.54144,R
0,000001E5,8,3,0,0,0,0,0,0,0,0.5417,R
0,00000199,8,0,0,0,0,0,0,0,FF,0.54195,R
0,000000F9,8,0,0,0,0,0,0,FF,0,0.54221,R
0,000002F9,8,9,0,0,0,0,0,0,0,0.54246,R
0,00000348,8,0A,0,0,0,0,0,0,0,0.54272,R
0,0000034A,8,0B,0,0,0,0,0,0,0,0.54298,R
0,000000F1,8,0,0,0,0,0,0,0,0,0.5434,R
0,000001F3,8,0,0,0,0,0,0,0,0,0.54443,R
0,000000C9,8,1F,BA,D4,9,0,0,0,0,0.5498,R
0,00000191,8,0,0,0,0,0,0,0,0,0.55006,R
0,000000C1,8,1,0,0,0,0,0,0,0,0.55117,R
0,000000C5,8,2,0,0,0,0,0,0,0,0.55142,R
0,000001CD,8,8,0,0,0,0,0,0,0,0.55168,R
0,000001E5,8,3,0,0,0,0,0,0,0,0.55194,R
0,00000184,8,4,0,0,0,0,0,0,0,0.55219,R
0,000001E9,8,5,0,0,0,0,0,0,0,0.55245,R
0,00000334,8,6,0,0,0,0,0,0,0,0.5527,R
0,000001C7,8,7,0,0,0,0,0,0,0,0.55296,R
0,000000F1,8,0,0,0,0,0,0,0,0,0.55339,R
0,000001E1,8,0,0,0,0,0,0,0,0,0.55364,R
0,00000199,8,0,0,0,0,0,0,0,FF,0.5545,R
0,000000F9,8,0,0,0,0,0,0,FF,0,0.55475,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,0.55501,R
0,000001F5,8,0,0,0,0,0,FF,0,0,0.55526,R
0,000000C9,8,2D,BA,D4,9,0,0,0,0,0.55646,R
0,00000191,8,0,0,0,0,0,0,0,0,0.55671,R
0,000001A1,8,40,B5,0,0,0,0,0,0,0.55697,R
0,000001C3,8,32,BA,D4,9,0,0,0,0,0.55723,R
0,000002C3,8,64,BA,D4,9,0,0,0,0,0.55748,R
0,000003C1,8,C8,BA,D4,9,0,0,0,0,0.55765,R
0,000003D1,8,90,BB,D4,9,0,0,0,0,0.55791,R
0,000003E9,8,2C,BB,D4,9,0,0,0,0,0.55817,R
0,000003F9,8,26,BC,D4,9,0,0,0,0,0.55842,R
0,000003FB,8,C2,BB,D4,9,0,0,0,0,0.55868,R
0,000004C1,8,1A,BE,D4,9,0,0,0,0,0.55885,R
0,000004D1,8,B6,BD,D4,9,0,0,0,0,0.5591,R
0,000004F1,8,9E,C1,D4,9,0,0,0,0,0.55936,R
0,00000772,8,2,C2,D4,9,0,0,0,0,0.55962,R
0,000000C1,8,1,0,0,0,0,0,0,0,0.56115,R
0,000000C5,8,2,0,0,0,0,0,0,0,0.56141,R
0,000001E5,8,3,0,0,0,0,0,0,0,0.56166,R
0,000000F1,8,0,0,0,0,0,0,0,0,0.56337,R
0,00000121,4,2,0,0,0,,,,,0.56354,R
0,00000130,4,10,27,0,0,,,,,0.56371,R
0,000000C9,8,AD,C1,D4,9,0,0,0,0,0.56644,R
0,00000191,8,0,0,0,0,0,0,0,0,0.5667,R
0,00000199,8,0,0,0,0,0,0,0,FF,0.56747,R
0,000000F9,8,0,0,0,0,0,0,FF,0,0.56772,R
0,000000C1,8,1,0,0,0,0,0,0,0,0.57114,R
0,000000C5,8,2,0,0,0,0,0,0,0,0.57139,R
0,000001CD,8,8,0,0,0,0,0,0,0,0.57165,R
0,000001E5,8,3,0,0,0,0,0,0,0,0.5719,R
0,00000184,8,4,0,0,0,0,0,0,0,0.57216,R
0,000001E9,8,5,0,0,0,0,0,0,0,0.57242,R
